idFrameElement,frameName,name,coreType,description
3581,Social_interaction_evaluation,Degree,cty_peripheral,The #Degree is the extent to which the #Evaluee exhibits the particular #Behavior towards others.
3584,Social_interaction_evaluation,Manner,cty_peripheral,"The #Manner is the way in which the #Evaluee embodies the characteristic ascribed to her or him.

<ex><fex name = ""Evaluee"">Lester</fex> was <fex name = ""Manner"">coldly</fex> <t>polite</t>.</ex>"
3451,Sole_instance,Item,cty_core,An #Item is alone in its category.
3452,Sole_instance,Type,cty_core,"It specifies a category which in principle could apply to multiple items, but which is limited to the #Item."
4801,Sounds,Sound_source,cty_core,An entity that is construed as a single point source emitting sound.
4800,Sounds,Noisy_event,cty_peripheral,An event during which sound is produced.
4802,Sounds,Theme,cty_peripheral,"One of  two entities which is construed as moving relative to the other, resulting in either friction or impact. This entity is given greater syntactic prominence."
4803,Sounds,Ground,cty_peripheral,"An entity construed as stationary on or against which the #Theme moves, resulting in either friction or impact. This entity is given less grammatical prominence compared to the #Theme and is usually encoded in a spatial prepositional phrase."
4804,Sounds,Themes,cty_peripheral,"Two entities that are both moving against each other, resulting in either friction or impact."
4805,Sounds,Location_of_sound_source,cty_peripheral,The place from which the sound emanates.
4806,Sounds,Place,cty_peripheral,The location at which sound is produced. This FE differs from #Location_of_sound_source in that it does not highlight the sound's spreading from its source to the perceiver's location.
4808,Sounds,Manner,cty_peripheral,"Certain properties of the sound relating to its production, loudness, etc  may be of lexicographic interest if they describe properties of a sounds."
4809,Sounds,Component_sound,cty_peripheral,The sound perception may be characterized in terms of #Component_sounds.
4810,Sounds,Degree,cty_peripheral,Expressions that indicate the loudness of the sound.
4812,Sounds,Path,cty_peripheral,The #Path along which the sound travels away from the #Sound_source.
9401,Sound_level,Entity,cty_core,The #Entity for which the sound level #Attribute is under consideration.
9402,Sound_level,Attribute,cty_core,The feature of an #Entity which is under consideration. This FE is incorporated in each LU in the frame.
9404,Sound_level,Degree,cty_core,A modifier expressing the deviation of the #Volume from the norm.
9403,Sound_level,Volume,cty_core-unexpressed,A quantity or characterization of the #Entity s sound output with respect to its #Attribute.
4813,Sound_movement,Sound,cty_core,"A percept produced  in hearing organs by  vibrations which travel through the air or another medium.

<ex><fex name=""Sound"">Laughter</fex> <t>echoed</t> through the halls</ex>"
4814,Sound_movement,Location_of_sound_source,cty_core,"The location of the Sound_source from which the #Sound travels

<ex>The Prince  s laugh <t>echoed</t> <fex name=""Location_of_sound_source"">from the corridor</fex>.</ex>"
4815,Sound_movement,Path,cty_core,"The Path of the Sound s movement is any description of its trajectory of motion which is neither a Location_of_sound_source or a Goal.

<ex>A loud bang <t>echoed</t> <fex name=""Path"">through the valley</fex>.</ex>"
4818,Sound_movement,Sound_source,cty_core,"The point-like entity which produces the #Sound.

<ex>There was muzak <t>echoing</t> <fex name=""Sound_source"">from cheap speakers</fex>.</ex>"
4820,Sound_movement,Goal,cty_core,A description of the location where the #Sound ends up.
4816,Sound_movement,Place,cty_peripheral,"A setting in which #Sound movement happens.

<ex>I heard their footsteps <t>echo</t> <fex name=""Place"">in the hollow cavern</fex>.</ex>"
4817,Sound_movement,Time,cty_peripheral,"The time when  the #Sound movement occurs.

<ex> <fex name=""Time"">In the mornings</fex> the harsh , squawking voices of the gulls <t>echo</t> between the channel walls</ex>"
4819,Sound_movement,Manner,cty_peripheral,"The #Manner in which the #Sound moves.

<ex>The scream <t>reverberated</t> around the house <fex name=""Manner"">like the scream of a soul in pain</fex></ex>"
6069,Source_of_getting,Theme,cty_core,The abstract or concrete thing acquired by the #Goal from the #Source.The sun doesn t burn up because its source 
6070,Source_of_getting,Source,cty_core,"A concrete or abstract entity from which the #Goal has gotten the #Theme.

<ex><fex name=""sou"">Dr Kelly</fex> is his <t>source</t> for the specific information relating to phlogiston production.</ex>"
6071,Source_of_getting,Goal,cty_core,"An entity or individual that has acquired a #Theme from the #Source.


<ex>The beetles thereby cut off <fex name=""goa"">the tree s</fex> <t>source</t> of nourishment and it dies.</ex>"
5564,Source_path_goal,Trajector,cty_core,"The entity that moves (or is conceived of as moving) from the #Source, along the #Path to the #Goal."
5565,Source_path_goal,Source,cty_core,"A description of the initial location of the #Trajector, before a motion event begins."
5566,Source_path_goal,Path,cty_core,"A description of the intermediate position of the #Trajector, after departing the #Source and before arriving at the #Goal."
5567,Source_path_goal,Goal,cty_core,A description of the location that the #Trajector ends up.
5568,Source_path_goal,Means,cty_core,The action or state-of-affairs that causes the #Trajector to change location.
11250,Spatial_co-location,Ground,cty_core,The #Ground serves as a basis for describing the location of the #Figure.
11251,Spatial_co-location,Figure,cty_core,The #Figure is perceived as located relative to a certain #Ground location. The #Figure can be an entity or an event.
11254,Spatial_co-location,Time,cty_peripheral,The period of time during which the locative relation between #Figure and #Ground obtains.
11213,Spatial_contact,Ground,cty_core,"The #Ground serves as a basis for describing the location of the #Figure.

<ex>The cat is <t>on</t> <fex name=""Grnd"">the mat</fex>.</ex>"
11214,Spatial_contact,Figure,cty_core,"The #Figure is perceived as located relative to a certain #Ground location. The figure can be an entity or an event.

<ex><fex name=""Fig"">The cat</fex> is <t>on</t> the mat.</ex>"
11218,Spatial_contact,Figures,cty_core-unexpressed,The #Figures are items which mutually serve to identify the location of each other.
11217,Spatial_contact,Time,cty_peripheral,"The period of time during which the locative relation between #Figure and #Ground obtains.

<ex>He was <t>against</t> the wall <fex name=""tim"">on Friday</fex>.</ex>"
4352,Speak_on_topic,Audience,cty_core,The person or persons to whom the #Speaker delivers their text.
4353,Speak_on_topic,Speaker,cty_core,The person who orally delivers a text about a #Topic to a passive #Audience.
4354,Speak_on_topic,Topic,cty_core,What the text that the #Speaker produces is about.
4355,Speak_on_topic,Manner,cty_peripheral,The #Manner is a description of the #Speaker s speech.
4356,Speak_on_topic,Medium,cty_peripheral,This frame element is the #Medium through which the #Speaker communicates.
4357,Speak_on_topic,Occasion,cty_peripheral,The #Occasion is the reason a public statement is given.
4358,Speak_on_topic,Time,cty_peripheral,The #Time describes when the speaking occurs.
4359,Speak_on_topic,Place,cty_peripheral,The #Place describes the location where the speaking occurs.
10525,Specific_individual,Type,cty_core,The class of items within which the #Instance is made salient.
10526,Specific_individual,Instance,cty_core,The notable case of the #Type.
4943,Speed_description,Entity,cty_core,The #Entity whose #Speed is under consideration.
4944,Speed_description,Attribute,cty_core,The feature of an #Entity which is a function of the distance that the #Entity moves in a given duration. With the adjectives of this frame this Frame Element is generally incorporated.
4945,Speed_description,Speed,cty_core,A quantity or other characterization of the #Entity s speed.
4946,Speed_description,Degree,cty_core,A modifier expressing  the deviation of the #Speed from the norm.
5226,Spelling_and_pronouncing,Speaker,cty_core,"The language user who produces a #Sign in some modality.

<ex><fex name=""spe"">He</fex> insists on <t>mispronouncing</t> my name every time, the bastard!</ex>"
5227,Spelling_and_pronouncing,Sign,cty_core,"An abstract form-meaning pairing.

<ex>My little nephew can t <t>say</t> <fex name=""sig"">prestidigitation</fex></ex>"
5228,Spelling_and_pronouncing,Judgment,cty_core,"An evaluation of whether the #Formal_realization that the #Speaker produced matches the standard or standard range.


<ex>Finally, I would pay more attention to your ""oppinion"" if you <t>spelled</t> it <fex name=""jud"">correctly</fex>.</ex>"
5229,Spelling_and_pronouncing,Formal_realization,cty_core,"The written string, gesture, or vocalized sound sequence that the #Speaker produces.

<ex>The old uncensored editions of the Talmud referred to Jesus as Yeshua censored versions <t>spelled</t> it <fex name=""for"">as Yeshu</fex> </ex>"
5230,Spelling_and_pronouncing,Part_of_form,cty_core,"A constituent part of the #Formal_realization. 

<ex>You spelled it <fex name=""pof"">with a ""t""</fex>.</ex>"
5231,Spelling_and_pronouncing,Manner,cty_core,"The way that the #Speaker produces the #Formal_realization.

<ex>You <t>spelled</t> it <fex name=""man"">the way it sounds</fex>.</ex>"
5232,Spelling_and_pronouncing,Time,cty_peripheral,"The time when the #Speaker produces the #Formal_realization.

<ex><fex name=""zeit"">Today</fex> you <t>spelled</t> it ""pjuok"". </ex>"
5239,Spelling_and_pronouncing,Purpose,cty_peripheral,""
12360,Sports,Sport,cty_core,"Physical activity practiced by an athlete and can be performed in the form of a competition. Such activity is governed by rules, making use of sports equipment and taking place in a sports venue. It can be practiced individually or in teams."
12683,Sports,Discipline,cty_peripheral,A specific type of the sport.
12402,Sports_disciplines,Discipline,cty_core,It is subcategory or a set of subcategories of a sport.
12684,Sports_disciplines,Subdiscipline,cty_peripheral,A more specific type of the discipline.
12211,Sports_equipment,Equipment,cty_core,The tools used in the venue or by the participants.
12210,Sports_equipment,Type,cty_peripheral,The kind of equipment.
12212,Sports_event,Sport,cty_core,The sport discipline being played.
12613,Sports_event,Event,cty_core,Each of the sports events that take place during a competition.
12213,Sports_event,Athletes,cty_peripheral,"The athletes who take part in the match, forming two or more teams."
12214,Sports_event,Venue,cty_peripheral,Where the match takes place.
12216,Sports_event,Phase,cty_peripheral,The moment of the competition when the event happens.
12361,Sports_scenario,Athlete,cty_core,One who practices the #Sport. 
12362,Sports_scenario,Sport,cty_core,"Activity practiced by an #Athlete, possibly as a #Competition. This activity is rules-based, uses #Equipment and takes place in a #Venue. It can be practiced individually or in teams."
12363,Sports_scenario,Venue,cty_peripheral,"It is the building, structure or place where the competition of some #Sport takes place."
12365,Sports_scenario,Equipment,cty_peripheral,"Tool or object used for the #Competition, by the referee or by the athletes. "
12366,Sports_scenario,Time,cty_peripheral,When the #Sport's event takes place. 
12373,Sports_scenario,Duration,cty_peripheral,The length of time of a #Sport's match. 
