idFrameElement,frameName,name,coreType,description,Role+AF8-Type
2080,Addiction,Addictant,cty+AF8-core,+ACI-+ACM-Addictant is the substance or behavior to which the +ACM-Addict is dependent.+ADw-ex+AD4-Pat defeated +ADw-fex name+AD0AIgAi-Addict+ACIAIgA+-her+ADw-/fex+AD4- +ADw-fex name+AD0AIgAi-Addictant+ACIAIgA+-heroin+ADw-/fex+AD4- +ADw-t+AD4-addiction+ADw-/t+AD4-.+ADw-/ex+AD4-+ACI-,Path/Location
2081,Addiction,Degree,cty+AF8-peripheral,This FE identifies the +ACM-Degree to which an +ACM-Addict is addicted to the +ACM-Addictant.,Path/Location
2082,Addiction,Compeller,cty+AF8-peripheral,+ACI-+ACM-Compeller is the part of a human s body or psyche that compels the +ACM-Addict to seek out the +ACM-Addictant.
+ADw-ex+AD4APA-fex name+AD0AIgAi-Addict+ACIAIgA+-Pat+ADw-/fex+AD4- +ADw-m name+AD0AIgAi-Supp+ACIAIgA+-is+ADw-/m+AD4- +ADw-fex name+AD0AIgAi-Compeller+ACIAIgA+-emotionally+ADw-/fex+AD4- +ADw-t+AD4-addicted+ADw-/t+AD4- +ADw-fex name+AD0AIgAi-Addictant+ACIAIgA+-to Kim+ADw-/fex+AD4-.+ADw-/ex+AD4-
+ADw-ex+AD4APA-fex name+AD0AIgAi-Addict+ACIAIgA+-Cyril+ADw-/fex+AD4- +ADw-m name+AD0AIgAi-Supp+ACIAIgA+-is+ADw-/m+AD4- +ADw-fex name+AD0AIgAi-Compeller+ACIAIgA+-physically+ADw-/fex+AD4- +ADw-t+AD4-addicted+ADw-/t+AD4- +ADw-fex name+AD0AIgAi-Addictant+ACIAIgA+-to nicotine+ADw-/fex+AD4-.+ADw-/ex+AD4-+ACI-,Path/Location
4434,Adding+AF8-up,Cognizer,cty+AF8-core,The person doing the calculation.,Path/Location
4435,Adding+AF8-up,Numbers,cty+AF8-core,The +ACM-Numbers that are used in the calculation.,Path/Location
4436,Adding+AF8-up,Result,cty+AF8-core,The outcome of the +ACM-Cognizer's calculations.,Goal/Result
4437,Adding+AF8-up,Time,cty+AF8-peripheral,The time at which the +ACM-Cognizer operates on the +ACM-Numbers.,Path/Location
4438,Adding+AF8-up,Place,cty+AF8-peripheral,The location where the +ACM-Cognizer performs their calculation.,Path/Location
4439,Adding+AF8-up,Purpose,cty+AF8-peripheral,The state+AC0-of+AC0-affairs that the +ACM-Cognizer hopes to bring about by calculating.,Goal/Result
4440,Adding+AF8-up,Means,cty+AF8-peripheral,The action performed by the +ACM-Cognizer that brings about their calculation of the +ACM-Result.,Instrument
4441,Adding+AF8-up,Manner,cty+AF8-peripheral,A holistic description of the event.,Manner/Means
7020,Adducing,Speaker,cty+AF8-core,The +ACM-Speaker is the person who specifies the +ACM-Role to be filled by the +ACM-Specified+AF8-entity.,Path/Location
7024,Adducing,Medium,cty+AF8-core,+ACM-Medium is the physical entity or channel used by the +ACM-Speaker to transmit the statement.,Path/Location
7028,Adducing,Specified+AF8-entity,cty+AF8-core,The entity that the +ACM-Speaker identifies as filling a particular +ACM-Role.,Path/Location
7029,Adducing,Role,cty+AF8-core,A slot in a particular or generic event or relation whose filler the +ACM-Speaker identifies.,Path/Location
7021,Adducing,Addressee,cty+AF8-peripheral,The +ACM-Addressee is the person to whom the +ACM-Speaker identifies the filler of a +ACM-Role.,Path/Location
7022,Adducing,Manner,cty+AF8-peripheral,+ACI-Any description of the event (or state) which is not covered by more specific FEs,  including secondary effects (quietly, loudly), and general descriptions comparing events (the same way). In agentive frames, it may indicate salient characteristics of an Agent that also affect the action (presumptuously, coldly, deliberately, eagerly, carefully).+ACI-,Path/Location
7023,Adducing,Means,cty+AF8-peripheral,An act whereby the +ACM-Speaker makes a statement.,Instrument
7026,Adducing,Time,cty+AF8-peripheral,The time when the statement is made.,Path/Location
7027,Adducing,Place,cty+AF8-peripheral,The FE specifies the place where the statement takes place.,Path/Location
7030,Adducing,Purpose,cty+AF8-peripheral,An action that the +ACM-Speaker intends to accomplish by performing the action indicated by adducing the +ACM-Specified+AF8-entity.,Goal/Result
11222,Adjacency,Ground,cty+AF8-core,The +ACM-Ground serves as a basis for describing the location of the +ACM-Figure.,Path/Location
11223,Adjacency,Figure,cty+AF8-core,The +ACM-Figure is perceived as located relative to a certain +ACM-Ground location. The figure can be an entity or an event.,Path/Location
11227,Adjacency,Figures,cty+AF8-core+AC0-unexpressed,The +ACM-Figures are items which mutually serve to identify the location of the other items.,Path/Location
11226,Adjacency,Time,cty+AF8-peripheral,The period of time during which the locative relation between +ACM-Figure and +ACM-Ground obtains.,Path/Location
6160,Adjusting,Agent,cty+AF8-core,The individual that controls the value of a +ACM-Feature.,Participant
6161,Adjusting,Part,cty+AF8-core,+ACI-The part of the complex entity which is changed in the process of adjusting.
+ADw-ex+AD4-She +ADw-t+AD4-adjusted+ADw-/t+AD4- +ADw-fex name+AD0AIgAi-Part+ACIAIgA+-the injectors+ADw-/fex+AD4- to make the mixture leaner.+ADw-/ex+AD4-+ACI-,Path/Location
6162,Adjusting,Feature,cty+AF8-core,The +ACM-Feature with respect to which the +ACM-Part is adjusted.,Path/Location
6164,Adjusting,Means,cty+AF8-peripheral,The action performed by the +ACM-Agent which affects the +ACM-Part.,Instrument
6165,Adjusting,Place,cty+AF8-peripheral,The location where the adjusting takes place.,Path/Location
6166,Adjusting,Time,cty+AF8-peripheral,The time at which the adjusting occurs.,Path/Location
6167,Adjusting,Final+AF8-value,cty+AF8-peripheral,The value associated with the +ACM-Feature that the system ends up in.,Path/Location
6168,Adjusting,Instrument,cty+AF8-peripheral,An entity manipulated by the +ACM-Agent to adjust the +ACM-Part and +ACM-Feature.,Instrument
6169,Adjusting,Purpose,cty+AF8-peripheral,The state+AC0-of+AC0-affairs that the +ACM-Agent hopes to bring about by adjusting.,Goal/Result
6170,Adjusting,Manner,cty+AF8-peripheral,+ACI-Any description of the adjustment act which is not covered by more specific FEs, including secondary effects (quietly, loudly), and general descriptions comparing events (the same way). In addition, it may indicate salient characteristics of the +ACM-Agent that also affect the action (presumptuously, coldly, deliberately, eagerly, carefully).+ACI-,Path/Location
6171,Adjusting,Degree,cty+AF8-peripheral,A characterization of the amount that the +ACM-Final+AF8-value and Initial+AF8-value differ.,Path/Location
6934,Adopt+AF8-selection,Agent,cty+AF8-core,The +ACM-Agent selects a +ACM-Value for his/her +ACM-Attribute and begins to use it.,Participant
6935,Adopt+AF8-selection,Attribute,cty+AF8-core,+ACI-The +ACM-Attribute of the +ACM-Agent can take on several +ACM-Values, selected by the +ACM-Agent . +ACI-,Path/Location
6936,Adopt+AF8-selection,Value,cty+AF8-core,+ACI-The +ACM-Value, chosen and made effective by the +ACM-Agent, specifies the +ACM-Attribute.
+ACI-,Path/Location
6937,Adopt+AF8-selection,Time,cty+AF8-peripheral,The time period when the +ACM-Agent selects and begins to put into effect the +ACM-Value.,Path/Location
6938,Adopt+AF8-selection,Manner,cty+AF8-peripheral,+ACI-A description of the adoption of a position which is not classified under more specific descriptions, including comparisons to other events (similarly), rates of adoption (slowly), and descriptions of the +ACM-Agent which also influence the action (eagerly).+ACI-,Path/Location
6941,Adopt+AF8-selection,Purpose,cty+AF8-peripheral,It identifies the +ACM-Purpose for which an +ACM-Agent adopts the +ACM-Value of the +ACM-Attribute.,Goal/Result
6943,Adopt+AF8-selection,Place,cty+AF8-peripheral,It identifies the +ACM-Place where the +ACM-Agent has the +ACM-Attribute which can take different +ACM-Value.,Path/Location
6949,Adopt+AF8-selection,Means,cty+AF8-peripheral,The +ACM-Means by which an +ACM-Agent adopts a +ACM-Value for an +ACM-Attribute.,Instrument
6950,Adopt+AF8-selection,Instrument,cty+AF8-peripheral,The instrument through which an +ACM-Agent adopts a +ACM-Value for an +ACM-Attribute.,Instrument
5050,Aesthetics,Entity,cty+AF8-core,The +ACM-Entity for which a particular gradable +ACM-Attribute is appropriate and under consideration.,Path/Location
5051,Aesthetics,Attribute,cty+AF8-core,The feature of an +ACM-Entity which is under discussion.,Path/Location
5052,Aesthetics,Degree,cty+AF8-core,A modifier expressing the deviation of the implicit value either from the norm or from the value for another +ACM-Entity.,Path/Location
12688,Affirm+AF8-or+AF8-deny,Speaker,cty+AF8-core,The +ACM-Speaker is the sentient entity affirming or denying the truth of the +ACM-Message (this can be spoken or written).,Unclassified
12689,Affirm+AF8-or+AF8-deny,Message,cty+AF8-core,It identifies the content whose truth the +ACM-Speaker is affirming or denying. it can be expressed as a clause or as a noun phrase.,Communicative Content
12702,Affirm+AF8-or+AF8-deny,Medium,cty+AF8-core,It is the physical entity or channel used by the +ACM-speaker to transmit the +ACM-message.,Path/Location
12703,Affirm+AF8-or+AF8-deny,Topic,cty+AF8-core,It is the subject matter to which the +ACM-Message pertains.,Path/Location
12691,Affirm+AF8-or+AF8-deny,Place,cty+AF8-peripheral,It specifies the location where the +ACM-Message is affirmed or denied.,Path/Location
12692,Affirm+AF8-or+AF8-deny,Time,cty+AF8-peripheral,The +ACM-Time at which the +ACM-Message is affirmed or denied.,Path/Location
12693,Affirm+AF8-or+AF8-deny,Manner,cty+AF8-peripheral,It describes the way in which the +ACM-Speaker affirms or denies a +ACM-Message.,Manner/Means
12695,Affirm+AF8-or+AF8-deny,Means,cty+AF8-peripheral,It expresses the act whereby the +ACM-Speaker affirms or denies a +ACM-Message.,Instrument
12701,Affirm+AF8-or+AF8-deny,Internal+AF8-cause,cty+AF8-peripheral,The emotional or physical state of the +ACM-Speaker that leads to their affirmation or denial of the +ACM-Message.,Cause/Stimulus
4968,Age,Entity,cty+AF8-core,The +ACM-Entity for which a particular age is under consideration.,Path/Location
4969,Age,Attribute,cty+AF8-core,The feature of an +ACM-Entity which is a function of the amount of time that the +ACM-Entity has existed.,Path/Location
4970,Age,Age,cty+AF8-core,A quantity or other characterization of the +ACM-Entity's age.,Path/Location
4971,Age,Degree,cty+AF8-core,A modifier expressing  the deviation of the +ACM-Age from the norm.,Path/Location
4974,Age,Expressor,cty+AF8-core,+ACI-It marks expressions that indicate a body part, gesture or other expression of the +ACM-Entity that reflect its age.+ACI-,Path/Location
4972,Age,Time,cty+AF8-peripheral,The +ACM-Time during which the +ACM-Entity is at a particular +ACM-Age.,Path/Location
4976,Age,Duration,cty+AF8-peripheral,+ACI-It denotes the length of time from the beginning of a continuous situation to its end. In many cases, the continuous situation is a dynamic action which is ongoing, while in others it is simply an undifferentiated state.+ACI-,Path/Location
13950,Age+AF8-descriptor,Description,cty+AF8-core,Description,Unclassified
13951,Age+AF8-descriptor,People,cty+AF8-core,People,Unclassified
1183,Aggregate,Individuals,cty+AF8-core,It identifies the people or things that form the +ACM-Aggregate.,Path/Location
1184,Aggregate,Aggregate,cty+AF8-core,It identifies the collection of entities that are the +ACM-Aggregate.,Path/Location
8440,Aging,Entity,cty+AF8-core,The +ACM-Entity which is undergoing aging.,Unclassified
8441,Aging,Time,cty+AF8-peripheral,The +ACM-Time during which the +ACM-Entity ages.,Time/Duration
8443,Aging,Manner,cty+AF8-peripheral,+ACI-Any description of the event (or state) which is not covered by more specific FEs, including force (hard, softly), secondary effects (quietly, loudly), and general descriptions comparing events (the same way). In agentive frames, it may indicate salient characteristics of an intentional theme that affect the action (presumptuously, coldly, deliberately, eagerly, carefully).+ACI-,Path/Location
8444,Aging,Place,cty+AF8-peripheral,It indicates where the +ACM-Entity is located.,Path/Location
7228,Agree+AF8-or+AF8-refuse+AF8-to+AF8-act,Speaker,cty+AF8-core,The +ACM-Speaker is the person to whom a particular action has been proposed and who responds to the request or offer made.,Path/Location
7229,Agree+AF8-or+AF8-refuse+AF8-to+AF8-act,Interlocutor,cty+AF8-core,This is the person who proposed the +ACM-Proposed+AF8-action  to the +ACM-Speaker and to whom the +ACM-Speaker communicates  their response.,Path/Location
7231,Agree+AF8-or+AF8-refuse+AF8-to+AF8-act,Proposed+AF8-action,cty+AF8-core,The +ACM-Proposed+AF8-action is an action that the +ACM-Speaker would perform if they were to accept or refuse the request or offer.,Path/Location
7230,Agree+AF8-or+AF8-refuse+AF8-to+AF8-act,Medium,cty+AF8-peripheral,+ACI-As with +ACM-Medium in other communication frames, the physical entity or channel used to communicate can be expressed.+ACI-,Path/Location
7232,Agree+AF8-or+AF8-refuse+AF8-to+AF8-act,Manner,cty+AF8-peripheral,+ACI-Any description of the event (or state) which is not covered by more specific FEs, including  secondary effects (quietly, loudly), and general descriptions comparing events (the same way). It may indicate salient characteristics of the +ACM-Speaker that affect the action (presumptuously, coldly, deliberately, eagerly).+ACI-,Path/Location
7234,Agree+AF8-or+AF8-refuse+AF8-to+AF8-act,Means,cty+AF8-peripheral,It identifies the +ACM-Means by which the +ACM-Speaker responds to the request or offer made.,Instrument
7236,Agree+AF8-or+AF8-refuse+AF8-to+AF8-act,Place,cty+AF8-peripheral,The location in which the +ACM-Speaker  gives their verbal response to the proposed action.,Path/Location
7237,Agree+AF8-or+AF8-refuse+AF8-to+AF8-act,Time,cty+AF8-peripheral,The time interval during which the +ACM-Speaker makes their verbal response concerning the proposed action.,Time/Duration
7238,Agree+AF8-or+AF8-refuse+AF8-to+AF8-act,Purpose,cty+AF8-peripheral,+ACI-An action that the +ACM-Speaker intends to accomplish by agreeing or refusing to perform the +ACM-Proposed+AF8-action that is requested of, or suggested to  them.+ACI-,Goal/Result
7240,Agree+AF8-or+AF8-refuse+AF8-to+AF8-act,Role,cty+AF8-peripheral,It denotes the status that the +ACM-Interlocutor requested to be granted.,Path/Location
8736,Agriculture,Agriculturist,cty+AF8-core,The +ACM-Agriculturist is the agent cultivating +ACM-Food.,Path/Location
8737,Agriculture,Food,cty+AF8-core,It is the item cultivated by the +ACM-Agriculturist. ,Path/Location
8748,Agriculture,Ground,cty+AF8-core,This is the the background or context for the +ACM-Food to which the +ACM-Agriculturist pays attention in his agricultural efforts.,Path/Location
8738,Agriculture,Instrument,cty+AF8-peripheral,+ACI-The +ACM-Instrument is used by the +ACM-Agriculturist as a tool to help obtain +ACM-Food. (This tool is not limited to typical artifacts and can be hands, arms, and other atypical hunting and fishing instruments.)+ACI-,Instrument
8739,Agriculture,Duration,cty+AF8-peripheral,For what length of time the +ACM-Agriculturist attempted to obtain +ACM-Food.,Path/Location
8740,Agriculture,Manner,cty+AF8-peripheral,The +ACM-Manner in which the +ACM-Agriculturist cultivates +ACM-Food.,Path/Location
8741,Agriculture,Means,cty+AF8-peripheral,It identifies the +ACM-Means by which the +ACM-Agriculturist cultivates +ACM-Food.,Instrument
8742,Agriculture,Outcome,cty+AF8-peripheral,The failure or success of an attempt.,Path/Location
8743,Agriculture,Place,cty+AF8-peripheral,The greater geographic location where the +ACM-Agriculturist cultivates +ACM-Food.,Path/Location
8744,Agriculture,Time,cty+AF8-peripheral,When the agricultural event occurs.,Time/Duration
8745,Agriculture,Purpose,cty+AF8-peripheral,An action that the +ACM-Agriculturist intends to accomplish by cultivating +ACM-Food.,Goal/Result
8746,Agriculture,Frequency,cty+AF8-peripheral,How often the +ACM-Agriculturist cultivates +ACM-Food.,Path/Location
8747,Agriculture,Degree,cty+AF8-peripheral,This frame element selects some gradable attribute and modifies the expected value for it.,Path/Location
8750,Agriculture,Type,cty+AF8-peripheral,It indicates the subtype of agriculture that the +ACM-Agriculturist is engaging in.,Path/Location
8283,Aiming,Agent,cty+AF8-core,The individual that manipulates the +ACM-Instrument to enable interaction with the +ACM-Targeted.,Participant
8284,Aiming,Targeted,cty+AF8-core,The +ACM-Targeted is the entity located in an indirectly accessible location relative to the +ACM-Agent.,Path/Location
8295,Aiming,Instrument,cty+AF8-core,The object manipulated by the +ACM-Agent in order to interact with the +ACM-Targeted.,Instrument
8296,Aiming,Target+AF8-location,cty+AF8-core,The location that the +ACM-Agent wishes to ready the +ACM-Instrument to access.,Path/Location
8298,Aiming,Activity,cty+AF8-core,The +ACM-Activity is undertaken by the +ACM-Agent and is directed towards the +ACM-Targeted or +ACM-Target+AF8-location.,Path/Location
